Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
1485,ADX_BB_Entry,ETHUSDT,1h,10000,9599.56,-400.44,-4,-4,-4,257,51,206,19.84,0.99,4.41,0.17,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1486,Day_Trade,XRPUSDT,4h,10000,9599.33,-400.67,-4.01,-4.01,-4.01,66,17,49,25.76,0.95,3.79,0.1,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",4h
1487,Ultimate_Entry,XRPUSDT,1h,10000,9598.89,-401.11,-4.01,-4.01,-4.01,13,2,11,15.38,0.88,7.01,-0.02,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",1h
1488,ADX_BB_Combo,SOLUSDT,1h,10000,9591.74,-408.26,-4.08,-4.08,-4.08,56,11,45,19.64,0.94,3.93,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1489,Volume_EMA_ADX,SOLUSDT,1h,10000,9592.27,-407.73,-4.08,-4.08,-4.08,31,6,25,19.35,0.92,4.64,0.06,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1490,ADX_Volatility_Trade,SOLUSDT,1h,10000,9591.74,-408.26,-4.08,-4.08,-4.08,56,11,45,19.64,0.94,3.93,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1491,MACD_Supertrend_ADX,BNBUSDT,15m,10000,9590.97,-409.03,-4.09,-4.09,-4.09,69,13,56,18.84,0.98,6.9,0.26,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1492,MACD_ADX_Combo,BNBUSDT,15m,10000,9590.97,-409.03,-4.09,-4.09,-4.09,69,13,56,18.84,0.98,6.9,0.26,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1493,ADX_EMA_Trade,BNBUSDT,15m,10000,9590.97,-409.03,-4.09,-4.09,-4.09,69,13,56,18.84,0.98,6.9,0.26,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1494,Supertrend_ADX_Pro,ETHUSDT,4h,10000,9587.49,-412.51,-4.13,-4.13,-4.13,146,34,112,23.29,0.99,5.58,0.21,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1495,Supertrend_Volume,SOLUSDT,1h,10000,9585.97,-414.03,-4.14,-4.14,-4.14,34,7,27,20.59,0.93,4.85,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1496,Supertrend_Alpha,SOLUSDT,1h,10000,9585.97,-414.03,-4.14,-4.14,-4.14,34,7,27,20.59,0.93,4.85,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1497,Quick_Profit,XRPUSDT,1h,10000,9586.37,-413.63,-4.14,-4.14,-4.14,53,11,42,20.75,0.9,2.29,0.04,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.005, TP:0.035, TS:0.005",1h
1498,MACD_VWAP_Supertrend,SOLUSDT,1h,10000,9585.7,-414.3,-4.14,-4.14,-4.14,37,7,30,18.92,0.93,4.69,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1499,EMA_Momentum_Entry,SOLUSDT,1h,10000,9586.16,-413.84,-4.14,-4.14,-4.14,39,7,32,17.95,0.92,4.17,0.07,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1500,Momentum_Burst,SOLUSDT,1h,10000,9586.16,-413.84,-4.14,-4.14,-4.14,39,7,32,17.95,0.92,4.17,0.07,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",1h
1501,VWAP_EMA_Strength,SOLUSDT,1h,10000,9585.21,-414.79,-4.15,-4.15,-4.15,36,7,29,19.44,0.93,4.76,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1502,VWAP_ADX_Trade,SOLUSDT,1h,10000,9585.21,-414.79,-4.15,-4.15,-4.15,36,7,29,19.44,0.93,4.76,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1503,VWAP_Trend_Strength,SOLUSDT,1h,10000,9585.21,-414.79,-4.15,-4.15,-4.15,36,7,29,19.44,0.93,4.76,0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1504,Stochastic_Momentum,BNBUSDT,4h,10000,9570.37,-429.63,-4.3,-4.3,-4.3,138,32,106,23.19,0.98,4.35,0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
1505,Multi_Timeframe_Entry,BNBUSDT,15m,10000,9567.29,-432.71,-4.33,-4.33,-4.33,69,13,56,18.84,0.98,6.9,0.25,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1506,Supertrend_Cluster,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1507,Dual_Confirmation,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1508,Supertrend_Reversal_Pro,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1509,MACD_Supertrend_Combo,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1510,Supertrend_Momentum,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1511,Supertrend_Pro,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1512,VWAP_Cluster,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1513,MACD_Zero_Cross,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1514,Supertrend_RSI,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1515,RSI_MACD_Combo,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1516,MACD_Histogram_Pro,BNBUSDT,1h,10000,9566,-434,-4.34,-4.34,-4.34,209,40,169,19.14,0.99,3.58,0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1517,RSI_BB_VWAP,SOLUSDT,1h,10000,9560.19,-439.81,-4.4,-4.4,-4.4,55,11,44,20,0.94,3.95,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1518,Trend_Break_Pro,BNBUSDT,15m,10000,9557.56,-442.44,-4.42,-4.42,-4.42,61,12,49,19.67,0.98,7.48,0.28,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
1519,ADX_Stochastic_BB,BNBUSDT,4h,10000,9550.39,-449.61,-4.5,-4.5,-4.5,70,17,53,24.29,0.97,4.52,0.13,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
1520,Supertrend_Cluster,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1521,Breakout_VWAP,BTCUSDT,1h,10000,9547.73,-452.27,-4.52,-4.52,-4.52,38,7,31,18.42,0.94,4.84,0.08,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1522,Supertrend_Momentum,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1523,MACD_VWAP_Breakout,BTCUSDT,1h,10000,9547.73,-452.27,-4.52,-4.52,-4.52,38,7,31,18.42,0.94,4.84,0.08,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1524,Supertrend_Pro,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1525,MACD_Zero_Cross,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1526,MACD_Supertrend_Combo,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1527,Dual_Confirmation,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1528,Supertrend_Reversal_Pro,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1529,MACD_Histogram_Pro,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1530,RSI_MACD_Combo,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1531,Supertrend_RSI,SOLUSDT,1h,10000,9548.33,-451.67,-4.52,-4.52,-4.52,61,12,49,19.67,0.94,3.92,0.09,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1532,Breakout_Confirmation,BNBUSDT,15m,10000,9546.7,-453.3,-4.53,-4.53,-4.53,61,12,49,19.67,0.98,7.48,0.28,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
1533,Volume_Surge_Entry,XRPUSDT,1h,10000,9544.78,-455.22,-4.55,-4.55,-4.55,57,10,47,17.54,0.93,3.31,0.06,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1534,Breakout_ADX,BNBUSDT,4h,10000,9543.27,-456.73,-4.57,-4.57,-4.57,63,14,49,22.22,0.98,6.99,0.24,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
1535,RSI_Trend_Trade,BNBUSDT,4h,10000,9543.13,-456.87,-4.57,-4.57,-4.57,107,24,83,22.43,0.98,4.74,0.16,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
1536,Volume_EMA_ADX,BNBUSDT,1h,10000,9539.64,-460.36,-4.6,-4.6,-4.6,117,22,95,18.8,0.98,4.64,0.16,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1537,VWAP_Momentum_Pro,BTCUSDT,15m,10000,9537.67,-462.33,-4.62,-4.62,-4.62,39,5,34,12.82,0.93,5.02,0.08,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1538,Volume_Breakout_Pro,BNBUSDT,4h,10000,9535.79,-464.21,-4.64,-4.64,-4.64,89,20,69,22.47,0.98,4.74,0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
1539,Double_Bottom_Formation,BNBUSDT,15m,10000,9534.38,-465.62,-4.66,-4.66,-4.66,125,22,103,17.6,0.98,5.01,0.18,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1540,Mean_Reversion_Pro,BNBUSDT,15m,10000,9534.38,-465.62,-4.66,-4.66,-4.66,125,22,103,17.6,0.98,5.01,0.18,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1541,RSI_Confirmation,BNBUSDT,15m,10000,9534.38,-465.62,-4.66,-4.66,-4.66,125,22,103,17.6,0.98,5.01,0.18,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1542,BB_Stochastic_Trade,BNBUSDT,15m,10000,9534.38,-465.62,-4.66,-4.66,-4.66,125,22,103,17.6,0.98,5.01,0.18,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1543,Oversold_Recovery,BNBUSDT,15m,10000,9534.38,-465.62,-4.66,-4.66,-4.66,125,22,103,17.6,0.98,5.01,0.18,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
1544,EMA_Convergence,ETHUSDT,1h,10000,9531.57,-468.43,-4.68,-4.68,-4.68,263,50,213,19.01,0.99,3.8,0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1545,EMA_Breakout_Pro,XRPUSDT,1h,10000,9529.84,-470.16,-4.7,-4.7,-4.7,20,4,16,20,0.88,5.29,-0.03,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1546,Breakout_Volume_Pro,XRPUSDT,1h,10000,9529.84,-470.16,-4.7,-4.7,-4.7,20,4,16,20,0.88,5.29,-0.03,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",1h
1547,Day_Trade,BNBUSDT,4h,10000,9530.01,-469.99,-4.7,-4.7,-4.7,169,40,129,23.67,0.98,3.53,0.13,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",4h
1548,RSI_BB_MACD_Stochastic,XRPUSDT,1h,10000,9529.19,-470.81,-4.71,-4.71,-4.71,20,4,16,20,0.84,4.09,-0.08,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1549,Breakout_Alert,BNBUSDT,15m,10000,9523.13,-476.87,-4.77,-4.77,-4.77,61,12,49,19.67,0.97,7.48,0.27,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
1550,Trend_Line_Break,BNBUSDT,15m,10000,9523.13,-476.87,-4.77,-4.77,-4.77,61,12,49,19.67,0.97,7.48,0.27,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",15m
1551,Supertrend_Multi_Pro,BTCUSDT,1h,10000,9519.49,-480.51,-4.81,-4.81,-4.81,70,13,57,18.57,0.96,4.54,0.12,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1552,Multi_Trend_Entry,BTCUSDT,1h,10000,9519.49,-480.51,-4.81,-4.81,-4.81,70,13,57,18.57,0.96,4.54,0.12,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1553,Trend_Follower_Multi,BTCUSDT,1h,10000,9519.49,-480.51,-4.81,-4.81,-4.81,70,13,57,18.57,0.96,4.54,0.12,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1554,BB_Stochastic_ADX,BTCUSDT,4h,10000,9519.42,-480.58,-4.81,-4.81,-4.81,81,16,65,19.75,0.96,4.03,0.11,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
1555,Golden_Cross_Pro,BTCUSDT,1h,10000,9519.49,-480.51,-4.81,-4.81,-4.81,70,13,57,18.57,0.96,4.54,0.12,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1556,Stochastic_Cross_Pro,ETHUSDT,15m,10000,9515.67,-484.33,-4.84,-4.84,-4.84,153,23,130,15.03,0.98,6.85,0.27,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1557,VWAP_Momentum_Pro,BNBUSDT,15m,10000,9512.07,-487.93,-4.88,-4.88,-4.88,57,11,46,19.3,0.97,7.24,0.25,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",15m
1558,Volume_Spike_Pro,BNBUSDT,1h,10000,9506.66,-493.34,-4.93,-4.93,-4.93,196,36,160,18.37,0.98,3.56,0.13,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1559,Max_Agreement,BNBUSDT,4h,10000,9506.24,-493.76,-4.94,-4.94,-4.94,42,9,33,21.43,0.97,8.23,0.28,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",4h
1560,Supertrend_Pro,BNBUSDT,15m,10000,9504.54,-495.46,-4.95,-4.95,-4.95,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1561,Supertrend_RSI,BNBUSDT,15m,10000,9504.54,-495.46,-4.95,-4.95,-4.95,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1562,Supertrend_Cluster,BNBUSDT,15m,10000,9504.54,-495.46,-4.95,-4.95,-4.95,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1563,VWAP_Cluster,BNBUSDT,15m,10000,9504.54,-495.46,-4.95,-4.95,-4.95,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1564,BB_Stochastic_ADX_Trend,BTCUSDT,4h,10000,9501.88,-498.12,-4.98,-4.98,-4.98,55,11,44,20,0.95,4.84,0.11,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
1565,MACD_Volume,SOLUSDT,1h,10000,9500.34,-499.66,-5,-5,-5,35,7,28,20,0.91,4.79,0.05,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1566,ADX_Volume_Trade,SOLUSDT,1h,10000,9500.34,-499.66,-5,-5,-5,35,7,28,20,0.91,4.79,0.05,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1567,Volume_All_Confirm,BNBUSDT,1h,10000,9497.17,-502.83,-5.03,-5.03,-5.03,61,11,50,18.03,0.97,5.95,0.17,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",1h
1568,Dual_Confirmation,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1569,RSI_MACD_Combo,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1570,Supertrend_Reversal_Pro,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1571,MACD_Histogram_Pro,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1572,Supertrend_Momentum,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1573,MACD_Zero_Cross,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1574,MACD_Supertrend_Combo,BNBUSDT,15m,10000,9493.7,-506.3,-5.06,-5.06,-5.06,114,18,96,15.79,0.98,5.52,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1575,MACD_Histogram_Trade,BNBUSDT,15m,10000,9492.31,-507.69,-5.08,-5.08,-5.08,115,19,96,16.52,0.98,5.46,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1576,EMA_RSI_Momentum,XRPUSDT,1h,10000,9491.05,-508.95,-5.09,-5.09,-5.09,61,10,51,16.39,0.92,3.32,0.06,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
1577,Volume_Profile,XRPUSDT,1h,10000,9489.78,-510.22,-5.1,-5.1,-5.1,31,6,25,19.35,0.92,4.96,0.03,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1578,VWAP_Break_Through,XRPUSDT,1h,10000,9489.78,-510.22,-5.1,-5.1,-5.1,31,6,25,19.35,0.92,4.96,0.03,C,Inactive,Historical_Parquet,41 days,04-02-2026,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",1h
1579,BB_EMA_Pro,ETHUSDT,1h,10000,9485.97,-514.03,-5.14,-5.14,-5.14,298,56,242,18.79,0.99,3.81,0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1580,BB_VWAP_Strategy,ETHUSDT,1h,10000,9485.97,-514.03,-5.14,-5.14,-5.14,298,56,242,18.79,0.99,3.81,0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
1581,MACD_Cross_Pro,BNBUSDT,15m,10000,9486.27,-513.73,-5.14,-5.14,-5.14,105,17,88,16.19,0.97,5.55,0.19,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1582,Volume_Weighted_Entry,ETHUSDT,15m,10000,9481.49,-518.51,-5.19,-5.19,-5.19,160,24,136,15,0.98,6.68,0.26,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
1583,BB_EMA_Pro,ETHUSDT,4h,10000,9475.1,-524.9,-5.25,-5.25,-5.25,190,42,148,22.11,0.99,4.48,0.16,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
