Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
92,Supertrend_VWAP_Combo,ADAUSDT,15m,10000,10496.36,496.36,4.96,4.96,4.96,38,17,21,44.74,1.25,1.89,0.17,6.93,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
93,Volume_Surge_Breakout,ADAUSDT,15m,10000,10495.25,495.25,4.95,4.95,4.95,28,13,15,46.43,1.33,2.29,0.23,5.74,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
94,BB_Squeeze_Exit,ADAUSDT,15m,10000,10495.25,495.25,4.95,4.95,4.95,28,13,15,46.43,1.33,2.29,0.23,5.74,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
95,Channel_Breakout,ADAUSDT,15m,10000,10495.25,495.25,4.95,4.95,4.95,28,13,15,46.43,1.33,2.29,0.23,5.74,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
96,Volume_All_Confirm,ADAUSDT,15m,10000,10482.24,482.24,4.82,4.82,4.82,11,5,6,45.45,1.43,3.53,0.53,4.98,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
97,Stochastic_ADX,ADAUSDT,1h,10000,10478.47,478.47,4.78,4.78,4.78,111,33,78,29.73,1.05,2.53,0.09,15.07,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
98,ADX_Stochastic_Trade,ADAUSDT,15m,10000,10475.09,475.09,4.75,4.75,4.75,37,16,21,43.24,1.24,1.91,0.17,6.91,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
99,Stochastic_Trend,ADAUSDT,15m,10000,10475.09,475.09,4.75,4.75,4.75,37,16,21,43.24,1.24,1.91,0.17,6.91,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
100,Trend_Acceleration,ADAUSDT,15m,10000,10472.34,472.34,4.72,4.72,4.72,16,6,10,37.5,1.32,3.26,0.37,8.14,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
101,VWAP_Trend_Strength,ADAUSDT,15m,10000,10468.95,468.95,4.69,4.69,4.69,27,12,15,44.44,1.31,2.38,0.22,5.53,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
102,Breakout_Volume_ADX,ADAUSDT,15m,10000,10453.91,453.91,4.54,4.54,4.54,12,6,6,50.0,1.37,3.37,0.46,5.96,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
103,Aggressive_Growth,ADAUSDT,15m,10000,10445.23,445.23,4.45,4.45,4.45,11,5,6,45.45,1.39,3.56,0.5,5.32,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
104,Supertrend_Volume,ADAUSDT,15m,10000,10444.28,444.28,4.44,4.44,4.44,28,13,15,46.43,1.29,2.31,0.21,6.19,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
105,Supertrend_Alpha,ADAUSDT,15m,10000,10444.28,444.28,4.44,4.44,4.44,28,13,15,46.43,1.29,2.31,0.21,6.19,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
106,Swing_Trade,ADAUSDT,15m,10000,10437.96,437.96,4.38,4.38,4.38,27,12,15,44.44,1.26,2.47,0.22,6.1,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.08, TS:0.015",15m
107,Volume_Confirm,ADAUSDT,15m,10000,10434.09,434.09,4.34,4.34,4.34,17,6,11,35.29,1.26,3.21,0.33,6.56,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
108,ADX_Breakout_Pro,ADAUSDT,15m,10000,10434.09,434.09,4.34,4.34,4.34,17,6,11,35.29,1.26,3.21,0.33,6.56,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
109,Breakout_Success,ADAUSDT,15m,10000,10434.09,434.09,4.34,4.34,4.34,17,6,11,35.29,1.26,3.21,0.33,6.56,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
110,Breakout_Volume_Confirm,ADAUSDT,15m,10000,10434.09,434.09,4.34,4.34,4.34,17,6,11,35.29,1.26,3.21,0.33,6.56,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
111,Volume_Profile_Breakout,ADAUSDT,15m,10000,10434.09,434.09,4.34,4.34,4.34,17,6,11,35.29,1.26,3.21,0.33,6.56,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
112,Supertrend_Cluster_Pro,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
113,ADX_Strength_Entry,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
114,ADX_Breakout,ADAUSDT,15m,10000,10433.46,433.46,4.33,4.33,4.33,26,10,16,38.46,1.28,2.43,0.22,6.1,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
115,Channel_Trend_Follow,ADAUSDT,15m,10000,10433.46,433.46,4.33,4.33,4.33,26,10,16,38.46,1.28,2.43,0.22,6.1,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
116,ADX_EMA_Trade,ADAUSDT,15m,10000,10433.46,433.46,4.33,4.33,4.33,26,10,16,38.46,1.28,2.43,0.22,6.1,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
117,MACD_Confirmation,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
118,Multi_Timeframe_Entry,ADAUSDT,15m,10000,10433.46,433.46,4.33,4.33,4.33,26,10,16,38.46,1.28,2.43,0.22,6.1,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
119,MACD_BB_Strategy,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
120,Supertrend_ADX,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
121,EMA_Cross_Trend,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
122,Stochastic_MACD,ADAUSDT,15m,10000,10433.31,433.31,4.33,4.33,4.33,38,17,21,44.74,1.21,1.9,0.15,7.49,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
123,BB_Stochastic_VWAP,ADAUSDT,15m,10000,10425.78,425.78,4.26,4.26,4.26,36,14,22,38.89,1.25,1.75,0.16,4.77,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
124,EMA_BB_Stochastic,ADAUSDT,15m,10000,10425.78,425.78,4.26,4.26,4.26,36,14,22,38.89,1.25,1.75,0.16,4.77,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
125,ADX_Stochastic_VWAP,ADAUSDT,15m,10000,10414.83,414.83,4.15,4.15,4.15,15,5,10,33.33,1.39,2.78,0.34,3.95,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
126,ADX_Strength_Pro,ADAUSDT,15m,10000,10414.06,414.06,4.14,4.14,4.14,26,10,16,38.46,1.26,2.43,0.21,6.27,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
127,EMA_ADX_Pro,ADAUSDT,15m,10000,10414.06,414.06,4.14,4.14,4.14,26,10,16,38.46,1.26,2.43,0.21,6.27,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
128,Volume_Spike_Trend,ADAUSDT,15m,10000,10414.06,414.06,4.14,4.14,4.14,26,10,16,38.46,1.26,2.43,0.21,6.27,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
129,Volume_EMA_Trade,ADAUSDT,15m,10000,10414.06,414.06,4.14,4.14,4.14,26,10,16,38.46,1.26,2.43,0.21,6.27,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
130,Momentum_Trade,ADAUSDT,4h,10000,10411.13,411.13,4.11,4.11,4.11,27,9,18,33.33,1.12,4.0,0.25,17.79,C,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
131,VWAP_EMA_Strength,ADAUSDT,15m,10000,10406.93,406.93,4.07,4.07,4.07,27,11,16,40.74,1.26,2.38,0.2,5.58,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
132,EMA_Momentum_Entry,ADAUSDT,15m,10000,10392.7,392.7,3.93,3.93,3.93,32,14,18,43.75,1.24,1.89,0.16,9.07,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
133,Momentum_Burst,ADAUSDT,15m,10000,10392.7,392.7,3.93,3.93,3.93,32,14,18,43.75,1.24,1.89,0.16,9.07,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
134,VWAP_Cluster,ADAUSDT,15m,10000,10389.66,389.66,3.9,3.9,3.9,48,20,28,41.67,1.18,1.62,0.12,8.12,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
135,Trend_Stochastic,ADAUSDT,15m,10000,10380.14,380.14,3.8,3.8,3.8,35,15,20,42.86,1.19,1.94,0.15,6.58,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
136,Supertrend_ADX_Pro,ADAUSDT,15m,10000,10375.84,375.84,3.76,3.76,3.76,26,10,16,38.46,1.24,2.45,0.2,6.62,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
137,VWAP_ADX_Trade,ADAUSDT,15m,10000,10368.43,368.43,3.68,3.68,3.68,27,11,16,40.74,1.23,2.38,0.19,5.93,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
138,Supertrend_BB_Entry,ADAUSDT,1h,10000,10360.05,360.05,3.6,3.6,3.6,20,7,13,35.0,1.21,2.72,0.24,6.61,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
139,ADX_BB_MACD,ADAUSDT,1h,10000,10354.57,354.57,3.55,3.55,3.55,45,14,31,31.11,1.11,2.41,0.13,10.13,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
140,RSI_Extreme_Reversal,ADAUSDT,4h,10000,10345.41,345.41,3.45,3.45,3.45,31,14,17,45.16,1.08,4.93,0.25,21.67,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
141,Supertrend_Cluster,ADAUSDT,15m,10000,10344.43,344.43,3.44,3.44,3.44,27,11,16,40.74,1.21,2.4,0.18,6.15,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
142,ADX_EMA_BB,ADAUSDT,15m,10000,10339.13,339.13,3.39,3.39,3.39,28,13,15,46.43,1.23,1.78,0.16,6.86,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
143,Low_Risk_Trade,ADAUSDT,15m,10000,10328.01,328.01,3.28,3.28,3.28,90,36,54,40.0,1.11,1.02,0.06,8.54,D,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",15m
144,MACD_Zero_Cross,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
145,Supertrend_Cluster,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
146,MACD_Supertrend_Combo,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
147,Supertrend_Reversal_Pro,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
148,Supertrend_RSI,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
149,Supertrend_Momentum,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
150,MACD_Histogram_Pro,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
151,RSI_MACD_Combo,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
152,Supertrend_Pro,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
153,Dual_Confirmation,ADAUSDT,15m,10000,10327.25,327.25,3.27,3.27,3.27,48,20,28,41.67,1.15,1.63,0.1,8.67,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
154,BB_VWAP_Strategy,ADAUSDT,15m,10000,10313.78,313.78,3.14,3.14,3.14,45,20,25,44.44,1.15,1.64,0.1,7.25,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
155,BB_EMA_Pro,ADAUSDT,15m,10000,10313.78,313.78,3.14,3.14,3.14,45,20,25,44.44,1.15,1.64,0.1,7.25,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
156,Trend_All_Confirm,ADAUSDT,15m,10000,10313.46,313.46,3.13,3.13,3.13,17,6,11,35.29,1.2,3.14,0.26,7.85,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
157,VWAP_BB_Stochastic_EMA,ADAUSDT,15m,10000,10310.21,310.21,3.1,3.1,3.1,20,6,14,30.0,1.27,2.43,0.21,5.3,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
158,Supertrend_Volume_ADX,ADAUSDT,15m,10000,10307.41,307.41,3.07,3.07,3.07,17,5,12,29.41,1.2,3.15,0.25,7.21,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
159,Momentum_Trade,ADAUSDT,1h,10000,10280.24,280.24,2.8,2.8,2.8,28,8,20,28.57,1.1,3.57,0.18,12.68,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
160,VWAP_Stochastic,ADAUSDT,1h,10000,10279.05,279.05,2.79,2.79,2.79,114,35,79,30.7,1.04,2.2,0.07,13.55,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
161,Volume_Trend_Pro,ADAUSDT,15m,10000,10272.78,272.78,2.73,2.73,2.73,25,11,14,44.0,1.18,2.39,0.16,7.72,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
162,Trend_Volume,ADAUSDT,15m,10000,10272.78,272.78,2.73,2.73,2.73,25,11,14,44.0,1.18,2.39,0.16,7.72,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
163,Breakout_Volume_Pro,ADAUSDT,15m,10000,10264.01,264.01,2.64,2.64,2.64,17,5,12,29.41,1.17,3.17,0.23,7.22,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
164,EMA_Breakout_Pro,ADAUSDT,15m,10000,10264.01,264.01,2.64,2.64,2.64,17,5,12,29.41,1.17,3.17,0.23,7.22,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
165,Volatility_Expansion,ADAUSDT,15m,10000,10263.29,263.29,2.63,2.63,2.63,19,8,11,42.11,1.18,2.71,0.2,9.73,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
166,VWAP_Stochastic,ADAUSDT,15m,10000,10259.12,259.12,2.59,2.59,2.59,45,18,27,40.0,1.12,1.67,0.09,8.48,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
167,Breakout_Confirmation,ADAUSDT,15m,10000,10249.66,249.66,2.5,2.5,2.5,13,5,8,38.46,1.19,3.33,0.27,6.76,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",15m
168,RSI_BB_VWAP,ADAUSDT,15m,10000,10243.68,243.68,2.44,2.44,2.44,43,17,26,39.53,1.11,1.7,0.09,7.46,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
169,EMA_Pro_Entry,ADAUSDT,15m,10000,10228.56,228.56,2.29,2.29,2.29,35,14,21,40.0,1.12,1.79,0.1,8.05,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
170,Multi_Signal_Entry,ADAUSDT,15m,10000,10228.56,228.56,2.29,2.29,2.29,35,14,21,40.0,1.12,1.79,0.1,8.05,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
171,Trend_Channel_Bounce,ADAUSDT,15m,10000,10225.22,225.22,2.25,2.25,2.25,46,20,26,43.48,1.1,1.65,0.08,8.69,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
172,RSI_Momentum_Burst,ADAUSDT,4h,10000,10217.19,217.19,2.17,2.17,2.17,95,32,63,33.68,1.02,4.0,0.12,36.27,C,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
173,RSI_Stochastic_ADX,ADAUSDT,1h,10000,10216.57,216.57,2.17,2.17,2.17,46,15,31,32.61,1.06,2.42,0.1,12.23,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
174,BB_Stochastic_ADX_Trend,ADAUSDT,15m,10000,10216.06,216.06,2.16,2.16,2.16,20,8,12,40.0,1.17,2.58,0.16,7.79,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
175,RSI_BB_MACD_Stochastic,ADAUSDT,4h,10000,10214.32,214.32,2.14,2.14,2.14,31,15,16,48.39,1.05,5.39,0.23,24.23,B,Active,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
176,Volume_EMA_ADX,ADAUSDT,15m,10000,10210.98,210.98,2.11,2.11,2.11,24,10,14,41.67,1.14,2.42,0.14,8.83,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
177,MACD_Volume,ADAUSDT,15m,10000,10209.74,209.74,2.1,2.1,2.1,26,9,17,34.62,1.12,2.45,0.13,7.64,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
178,ADX_Volume_Trade,ADAUSDT,15m,10000,10209.74,209.74,2.1,2.1,2.1,26,9,17,34.62,1.12,2.45,0.13,7.64,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",15m
179,RSI_Momentum_Burst,ADAUSDT,1h,10000,10209.58,209.58,2.1,2.1,2.1,69,22,47,31.88,1.04,2.63,0.08,17.34,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
180,Volume_Spike_Pro,ADAUSDT,15m,10000,10207.68,207.68,2.08,2.08,2.08,47,18,29,38.3,1.09,1.63,0.08,9.49,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",15m
181,Trend_All_Confirm,ADAUSDT,1h,10000,10200.68,200.68,2.01,2.01,2.01,48,14,34,29.17,1.04,3.59,0.12,12.72,C,Active,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
182,VWAP_Momentum,ADAUSDT,15m,10000,10191.46,191.46,1.91,1.91,1.91,35,15,20,42.86,1.1,1.9,0.09,7.14,B,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",15m
183,Breakout_Stochastic,ADAUSDT,15m,10000,10190.67,190.67,1.91,1.91,1.91,16,5,11,31.25,1.11,3.32,0.19,7.93,C,Active,Historical_Parquet,10 days,2026-03-06,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",15m
