Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
3598,Exit long,2025-05-02 13:00,Exit Long,96854,0.000769,74.559164,-0.15,-0.21,0.22,0.30,-0.23,-0.31,-254.13,-25.41
3598,Entry long,2025-05-02 11:00,Long,96956,0.000769,74.559164,-0.15,-0.21,0.22,0.30,-0.23,-0.31,-254.13,-25.41
3599,Exit long,2025-05-02 15:15,Exit Long,97216,0.000765,74.5263,-0.23,-0.31,0.36,0.48,-0.19,-0.26,-254.36,-25.44
3599,Entry long,2025-05-02 14:45,Long,97420,0.000765,74.5263,-0.23,-0.31,0.36,0.48,-0.19,-0.26,-254.36,-25.44
3600,Exit short,2025-05-03 13:00,Exit Short,96199,0.000768,74.460672,0.51,0.68,0.77,1.03,-0.21,-0.28,-253.86,-25.39
3600,Entry short,2025-05-02 19:45,Short,96954,0.000768,74.460672,0.51,0.68,0.77,1.03,-0.21,-0.28,-253.86,-25.39
3601,Exit long,2025-05-03 16:15,Exit Long,96269,0.000772,74.493368,-0.25,-0.33,0,0.00,-0.21,-0.28,-254.1,-25.41
3601,Entry long,2025-05-03 15:15,Long,96494,0.000772,74.493368,-0.25,-0.33,0,0.00,-0.21,-0.28,-254.1,-25.41
3602,Exit long,2025-05-03 22:00,Exit Long,96227,0.000773,74.534206,-0.23,-0.30,0,0.00,-0.19,-0.25,-254.33,-25.43
3602,Entry long,2025-05-03 21:30,Long,96422,0.000773,74.534206,-0.23,-0.30,0,0.00,-0.19,-0.25,-254.33,-25.43
3603,Exit short,2025-05-04 01:30,Exit Short,95670,0.000776,74.456424,0.14,0.19,0.18,0.24,-0.12,-0.16,-254.19,-25.42
3603,Entry short,2025-05-03 23:30,Short,95949,0.000776,74.456424,0.14,0.19,0.18,0.24,-0.12,-0.16,-254.19,-25.42
3604,Exit short,2025-05-04 01:45,Exit Short,95980,0.000778,74.41181,-0.34,-0.45,0,0.00,-0.3,-0.40,-254.52,-25.45
3604,Entry short,2025-05-04 01:45,Short,95645,0.000778,74.41181,-0.34,-0.45,0,0.00,-0.3,-0.40,-254.52,-25.45
3605,Exit short,2025-05-04 14:15,Exit Short,95527,0.000779,74.540173,0.05,0.07,0.3,0.40,-0.05,-0.07,-254.47,-25.45
3605,Entry short,2025-05-04 08:30,Short,95687,0.000779,74.540173,0.05,0.07,0.3,0.40,-0.05,-0.07,-254.47,-25.45
3606,Exit long,2025-05-04 16:00,Exit Long,95427,0.000779,74.502781,-0.24,-0.32,0,0.00,-0.2,-0.27,-254.71,-25.47
3606,Entry long,2025-05-04 15:00,Long,95639,0.000779,74.502781,-0.24,-0.32,0,0.00,-0.2,-0.27,-254.71,-25.47
3607,Exit long,2025-05-04 22:00,Exit Long,95564,0.000778,74.47794,-0.2,-0.27,0,0.00,-0.17,-0.22,-254.92,-25.49
3607,Entry long,2025-05-04 20:30,Long,95730,0.000778,74.47794,-0.2,-0.27,0,0.00,-0.17,-0.22,-254.92,-25.49
3608,Exit short,2025-05-04 23:15,Exit Short,94492,0.000784,74.392976,0.24,0.32,0.27,0.37,-0.15,-0.20,-254.68,-25.47
3608,Entry short,2025-05-04 22:45,Short,94889,0.000784,74.392976,0.24,0.32,0.27,0.37,-0.15,-0.20,-254.68,-25.47
3609,Exit short,2025-05-05 00:15,Exit Short,94577,0.000788,74.428176,-0.17,-0.23,0.19,0.26,-0.14,-0.18,-254.85,-25.49
3609,Entry short,2025-05-04 23:30,Short,94452,0.000788,74.428176,-0.17,-0.23,0.19,0.26,-0.14,-0.18,-254.85,-25.49
3610,Exit short,2025-05-05 05:30,Exit Short,94462,0.000792,74.418696,-0.47,-0.63,0.29,0.39,-0.43,-0.58,-255.32,-25.53
3610,Entry short,2025-05-05 01:45,Short,93963,0.000792,74.418696,-0.47,-0.63,0.29,0.39,-0.43,-0.58,-255.32,-25.53
3611,Exit short,2025-05-05 12:15,Exit Short,94262,0.000789,74.333268,-0.11,-0.15,0.21,0.28,-0.09,-0.13,-255.44,-25.54
3611,Entry short,2025-05-05 10:45,Short,94212,0.000789,74.333268,-0.11,-0.15,0.21,0.28,-0.09,-0.13,-255.44,-25.54
3612,Exit short,2025-05-05 14:00,Exit Short,94278,0.000792,74.373552,-0.37,-0.50,0.16,0.22,-0.33,-0.45,-255.8,-25.58
3612,Entry short,2025-05-05 13:45,Short,93906,0.000792,74.373552,-0.37,-0.50,0.16,0.22,-0.33,-0.45,-255.8,-25.58
3613,Exit long,2025-05-05 19:45,Exit Long,94371,0.000785,74.319875,-0.31,-0.42,0.13,0.17,-0.28,-0.37,-256.12,-25.61
3613,Entry long,2025-05-05 18:15,Long,94675,0.000785,74.319875,-0.31,-0.42,0.13,0.17,-0.28,-0.37,-256.12,-25.61
3614,Exit long,2025-05-05 23:45,Exit Long,94737,0.000783,74.308266,-0.2,-0.27,0.19,0.26,-0.17,-0.22,-256.32,-25.63
3614,Entry long,2025-05-05 22:30,Long,94902,0.000783,74.308266,-0.2,-0.27,0.19,0.26,-0.17,-0.22,-256.32,-25.63
3615,Exit short,2025-05-06 04:15,Exit Short,94510,0.000788,74.244572,-0.3,-0.41,0.11,0.15,-0.27,-0.36,-256.62,-25.66
3615,Entry short,2025-05-06 02:15,Short,94219,0.000788,74.244572,-0.3,-0.41,0.11,0.15,-0.27,-0.36,-256.62,-25.66
3616,Exit short,2025-05-06 08:45,Exit Short,94315,0.000788,74.207536,-0.19,-0.25,0.1,0.13,-0.15,-0.20,-256.81,-25.68
3616,Entry short,2025-05-06 08:15,Short,94172,0.000788,74.207536,-0.19,-0.25,0.1,0.13,-0.15,-0.20,-256.81,-25.68
3617,Exit short,2025-05-06 14:00,Exit Short,93972,0.00079,74.20786,-0.1,-0.14,0.4,0.54,-0.13,-0.17,-256.92,-25.69
3617,Entry short,2025-05-06 11:00,Short,93934,0.00079,74.20786,-0.1,-0.14,0.4,0.54,-0.13,-0.17,-256.92,-25.69
3618,Exit long,2025-05-06 16:45,Exit Long,94272,0.000783,74.237796,-0.5,-0.67,0,0.00,-0.46,-0.62,-257.41,-25.74
3618,Entry long,2025-05-06 16:15,Long,94812,0.000783,74.237796,-0.5,-0.67,0,0.00,-0.46,-0.62,-257.41,-25.74
3619,Exit long,2025-05-06 20:30,Exit Long,94670,0.000781,74.128615,-0.27,-0.36,0.15,0.20,-0.23,-0.31,-257.68,-25.77
3619,Entry long,2025-05-06 18:30,Long,94915,0.000781,74.128615,-0.27,-0.36,0.15,0.20,-0.23,-0.31,-257.68,-25.77
3620,Exit long,2025-05-07 02:00,Exit Long,96886,0.000775,74.12255,0.89,1.20,1.57,2.12,-0.05,-0.07,-256.79,-25.68
3620,Entry long,2025-05-06 22:30,Long,95642,0.000775,74.12255,0.89,1.20,1.57,2.12,-0.05,-0.07,-256.79,-25.68
3621,Exit long,2025-05-07 13:30,Short,96736,0.000765,74.228715,-0.3,-0.40,0.08,0.10,-0.26,-0.35,-257.09,-25.71
3621,Entry long,2025-05-07 08:45,Long,97031,0.000765,74.228715,-0.3,-0.40,0.08,0.10,-0.26,-0.35,-257.09,-25.71
3622,Exit short,2025-05-07 13:30,Exit Short,97001,0.000767,74.196512,-0.28,-0.37,0,0.00,-0.24,-0.32,-257.37,-25.74
3622,Entry short,2025-05-07 13:30,Short,96736,0.000767,74.196512,-0.28,-0.37,0,0.00,-0.24,-0.32,-257.37,-25.74
3623,Exit long,2025-05-07 13:45,Exit Long,96912,0.000763,74.191831,-0.32,-0.43,0,0.00,-0.29,-0.38,-257.69,-25.77
3623,Entry long,2025-05-07 13:45,Long,97237,0.000763,74.191831,-0.32,-0.43,0,0.00,-0.29,-0.38,-257.69,-25.77
3624,Exit long,2025-05-07 14:45,Exit Long,97065,0.000761,74.165538,-0.37,-0.50,0,0.00,-0.34,-0.45,-258.06,-25.81
3624,Entry long,2025-05-07 14:30,Long,97458,0.000761,74.165538,-0.37,-0.50,0,0.00,-0.34,-0.45,-258.06,-25.81
3625,Exit short,2025-05-07 18:30,Exit Short,96764,0.000768,74.1504,-0.24,-0.32,0.44,0.60,-0.35,-0.47,-258.3,-25.83
3625,Entry short,2025-05-07 16:30,Short,96550,0.000768,74.1504,-0.24,-0.32,0.44,0.60,-0.35,-0.47,-258.3,-25.83
3626,Exit long,2025-05-08 11:45,Exit Long,99466,0.000763,74.121635,1.7,2.29,2.06,2.78,-0.22,-0.29,-256.6,-25.66
3626,Entry long,2025-05-07 21:30,Long,97145,0.000763,74.121635,1.7,2.29,2.06,2.78,-0.22,-0.29,-256.6,-25.66
3627,Exit long,2025-05-08 15:30,Exit Long,101516,0.000737,74.188631,0.55,0.75,0.59,0.80,-0.17,-0.22,-256.05,-25.60
3627,Entry long,2025-05-08 15:30,Long,100663,0.000737,74.188631,0.55,0.75,0.59,0.80,-0.17,-0.22,-256.05,-25.60
3628,Exit long,2025-05-08 17:45,Exit Long,100837,0.000734,74.354934,-0.41,-0.56,0.26,0.35,-0.52,-0.70,-256.46,-25.65
3628,Entry long,2025-05-08 15:45,Long,101301,0.000734,74.354934,-0.41,-0.56,0.26,0.35,-0.52,-0.70,-256.46,-25.65
3629,Exit long,2025-05-08 21:15,Exit Long,103655,0.000727,74.24851,1.03,1.39,1.07,1.44,-0.11,-0.15,-255.43,-25.54
3629,Entry long,2025-05-08 20:45,Long,102130,0.000727,74.24851,1.03,1.39,1.07,1.44,-0.11,-0.15,-255.43,-25.54
3630,Exit long,2025-05-09 03:45,Short,102361,0.00072,74.40192,-0.78,-1.04,0.22,0.29,-0.74,-0.99,-256.21,-25.62
3630,Entry long,2025-05-08 21:30,Long,103336,0.00072,74.40192,-0.78,-1.04,0.22,0.29,-0.74,-0.99,-256.21,-25.62
3631,Exit short,2025-05-09 06:15,Exit Short,103016,0.000726,74.314086,-0.55,-0.74,0,0.00,-0.51,-0.69,-256.76,-25.68
3631,Entry short,2025-05-09 03:45,Short,102361,0.000726,74.314086,-0.55,-0.74,0,0.00,-0.51,-0.69,-256.76,-25.68
3632,Exit long,2025-05-09 08:30,Exit Long,103361,0.000719,74.207271,0.04,0.05,0.77,1.04,-0.11,-0.14,-256.72,-25.67
3632,Entry long,2025-05-09 07:00,Long,103209,0.000719,74.207271,0.04,0.05,0.77,1.04,-0.11,-0.14,-256.72,-25.67
3633,Exit long,2025-05-09 14:15,Exit Long,102937,0.000716,74.20982,-0.58,-0.78,0.03,0.05,-0.54,-0.73,-257.3,-25.73
3633,Entry long,2025-05-09 14:00,Long,103645,0.000716,74.20982,-0.58,-0.78,0.03,0.05,-0.54,-0.73,-257.3,-25.73
3634,Exit short,2025-05-10 02:30,Exit Short,103217,0.000722,74.220878,-0.38,-0.51,0,0.00,-0.34,-0.46,-257.68,-25.77
3634,Entry short,2025-05-09 23:00,Short,102799,0.000722,74.220878,-0.38,-0.51,0,0.00,-0.34,-0.46,-257.68,-25.77
3635,Exit long,2025-05-10 08:45,Exit Long,103598,0.000718,74.08683,0.22,0.30,0.61,0.83,-0.17,-0.22,-257.46,-25.75
3635,Entry long,2025-05-10 02:45,Long,103185,0.000718,74.08683,0.22,0.30,0.61,0.83,-0.17,-0.22,-257.46,-25.75
3636,Exit short,2025-05-10 16:15,Exit Short,103480,0.000718,74.198838,-0.17,-0.23,0.1,0.14,-0.14,-0.18,-257.63,-25.76
3636,Entry short,2025-05-10 15:45,Short,103341,0.000718,74.198838,-0.17,-0.23,0.1,0.14,-0.14,-0.18,-257.63,-25.76
3637,Exit long,2025-05-10 23:15,Exit Long,104469,0.000715,74.204845,0.42,0.56,0.45,0.61,-0.18,-0.24,-257.21,-25.72
3637,Entry long,2025-05-10 22:00,Long,103783,0.000715,74.204845,0.42,0.56,0.45,0.61,-0.18,-0.24,-257.21,-25.72
3638,Exit long,2025-05-10 23:30,Exit Long,104374,0.000708,74.227428,-0.4,-0.54,0,0.00,-0.37,-0.50,-257.62,-25.76
3638,Entry long,2025-05-10 23:30,Long,104841,0.000708,74.227428,-0.4,-0.54,0,0.00,-0.37,-0.50,-257.62,-25.76
3639,Exit short,2025-05-11 08:15,Exit Short,103883,0.000717,74.170782,-0.39,-0.52,0.02,0.02,-0.35,-0.47,-258.01,-25.80
3639,Entry short,2025-05-11 07:45,Short,103446,0.000717,74.170782,-0.39,-0.52,0.02,0.02,-0.35,-0.47,-258.01,-25.80
3640,Exit long,2025-05-11 13:15,Exit Long,104382,0.00071,74.08708,-0.05,-0.07,0.34,0.46,-0.13,-0.18,-258.06,-25.81
3640,Entry long,2025-05-11 10:00,Long,104348,0.00071,74.08708,-0.05,-0.07,0.34,0.46,-0.13,-0.18,-258.06,-25.81
3641,Exit short,2025-05-11 15:00,Exit Short,104419,0.000713,74.10922,-0.42,-0.56,0,0.00,-0.38,-0.51,-258.47,-25.85
3641,Entry short,2025-05-11 14:30,Short,103940,0.000713,74.10922,-0.42,-0.56,0,0.00,-0.38,-0.51,-258.47,-25.85
3642,Exit short,2025-05-12 00:00,Exit Short,104206,0.000715,74.101885,-0.48,-0.65,0,0.00,-0.44,-0.60,-258.95,-25.90
3642,Entry short,2025-05-11 22:45,Short,103639,0.000715,74.101885,-0.48,-0.65,0,0.00,-0.44,-0.60,-258.95,-25.90
3643,Exit long,2025-05-12 01:30,Exit Long,104190,0.000707,74.085116,-0.5,-0.67,0,0.00,-0.46,-0.62,-259.45,-25.94
3643,Entry long,2025-05-12 01:15,Long,104788,0.000707,74.085116,-0.5,-0.67,0,0.00,-0.46,-0.62,-259.45,-25.94
3644,Exit long,2025-05-12 07:00,Exit Long,104999,0.000709,73.991949,0.38,0.51,0.42,0.56,-0.08,-0.10,-259.07,-25.91
3644,Entry long,2025-05-12 06:45,Long,104361,0.000709,73.991949,0.38,0.51,0.42,0.56,-0.08,-0.10,-259.07,-25.91
3645,Exit long,2025-05-12 07:30,Exit Long,104980,0.000701,74.019291,-0.5,-0.68,0.04,0.06,-0.47,-0.63,-259.57,-25.96
3645,Entry long,2025-05-12 07:15,Long,105591,0.000701,74.019291,-0.5,-0.68,0.04,0.06,-0.47,-0.63,-259.57,-25.96
3646,Exit short,2025-05-12 13:30,Exit Short,104370,0.000713,73.975889,-0.51,-0.69,0,0.00,-0.48,-0.64,-260.09,-26.01
3646,Entry short,2025-05-12 12:00,Short,103753,0.000713,73.975889,-0.51,-0.69,0,0.00,-0.48,-0.64,-260.09,-26.01
3647,Exit short,2025-05-12 19:15,Exit Short,102086,0.000718,73.9181,0.55,0.74,1.53,2.07,-0.41,-0.56,-259.54,-25.95
3647,Entry short,2025-05-12 14:30,Short,102950,0.000718,73.9181,0.55,0.74,1.53,2.07,-0.41,-0.56,-259.54,-25.95
3648,Exit long,2025-05-13 00:15,Exit Long,102454,0.000717,73.919115,-0.53,-0.72,0,0.00,-0.5,-0.67,-260.07,-26.01
3648,Entry long,2025-05-12 23:30,Long,103095,0.000717,73.919115,-0.53,-0.72,0,0.00,-0.5,-0.67,-260.07,-26.01
3649,Exit short,2025-05-13 04:15,Exit Short,102306,0.000727,73.842117,-0.61,-0.82,0.04,0.05,-0.57,-0.77,-260.68,-26.07
3649,Entry short,2025-05-13 03:30,Short,101571,0.000727,73.842117,-0.61,-0.82,0.04,0.05,-0.57,-0.77,-260.68,-26.07
3650,Exit long,2025-05-13 14:00,Exit Long,103396,0.000718,73.833376,0.33,0.45,0.78,1.05,-0.23,-0.32,-260.35,-26.04
3650,Entry long,2025-05-13 07:30,Long,102832,0.000718,73.833376,0.33,0.45,0.78,1.05,-0.23,-0.32,-260.35,-26.04
3651,Exit long,2025-05-13 21:15,Exit Long,104250,0.000708,73.869888,-0.13,-0.18,0.43,0.58,-0.47,-0.63,-260.49,-26.05
3651,Entry long,2025-05-13 16:15,Long,104336,0.000708,73.869888,-0.13,-0.18,0.43,0.58,-0.47,-0.63,-260.49,-26.05
3652,Exit short,2025-05-14 10:00,Exit Short,103574,0.000711,73.868634,0.15,0.21,0.68,0.92,-0.16,-0.22,-260.33,-26.03
3652,Entry short,2025-05-14 00:30,Short,103894,0.000711,73.868634,0.15,0.21,0.68,0.92,-0.16,-0.22,-260.33,-26.03
3653,Exit long,2025-05-14 13:30,Exit Long,103780,0.00071,73.89822,-0.29,-0.39,0.16,0.21,-0.25,-0.34,-260.62,-26.06
3653,Entry long,2025-05-14 11:45,Long,104082,0.00071,73.89822,-0.29,-0.39,0.16,0.21,-0.25,-0.34,-260.62,-26.06
3654,Exit short,2025-05-14 19:15,Exit Short,103662,0.000716,73.832488,-0.46,-0.63,0.32,0.43,-0.43,-0.58,-261.08,-26.11
3654,Entry short,2025-05-14 14:30,Short,103118,0.000716,73.832488,-0.46,-0.63,0.32,0.43,-0.43,-0.58,-261.08,-26.11
3655,Exit long,2025-05-15 01:15,Exit Long,103549,0.000711,73.793979,-0.24,-0.33,0.04,0.05,-0.21,-0.28,-261.33,-26.13
3655,Entry long,2025-05-15 00:30,Long,103789,0.000711,73.793979,-0.24,-0.33,0.04,0.05,-0.21,-0.28,-261.33,-26.13
3656,Exit short,2025-05-15 08:45,Exit Short,102329,0.000716,73.757308,0.42,0.56,0.86,1.16,-0.19,-0.25,-260.91,-26.09
3656,Entry short,2025-05-15 02:00,Short,103013,0.000716,73.757308,0.42,0.56,0.86,1.16,-0.19,-0.25,-260.91,-26.09
3657,Exit short,2025-05-15 11:00,Exit Short,102137,0.000726,73.829118,-0.4,-0.54,0.07,0.09,-0.36,-0.49,-261.31,-26.13
3657,Entry short,2025-05-15 09:45,Short,101693,0.000726,73.829118,-0.4,-0.54,0.07,0.09,-0.36,-0.49,-261.31,-26.13
3658,Exit long,2025-05-15 13:30,Exit Long,102323,0.000719,73.741359,-0.24,-0.33,0.16,0.22,-0.21,-0.28,-261.55,-26.16
3658,Entry long,2025-05-15 12:30,Long,102561,0.000719,73.741359,-0.24,-0.33,0.16,0.22,-0.21,-0.28,-261.55,-26.16
3659,Exit long,2025-05-15 18:30,Exit Long,103277,0.000716,73.766616,0.11,0.14,0.79,1.07,-0.07,-0.10,-261.45,-26.14
3659,Entry long,2025-05-15 15:45,Long,103026,0.000716,73.766616,0.11,0.14,0.79,1.07,-0.07,-0.10,-261.45,-26.14
3660,Exit long,2025-05-16 08:00,Short,103763,0.000709,73.731037,-0.24,-0.32,0.29,0.40,-0.4,-0.54,-261.68,-26.17
3660,Entry long,2025-05-16 00:45,Long,103993,0.000709,73.731037,-0.24,-0.32,0.29,0.40,-0.4,-0.54,-261.68,-26.17
3661,Exit short,2025-05-16 09:15,Exit Short,103683,0.000711,73.775493,-0.02,-0.02,0.41,0.55,-0.06,-0.08,-261.7,-26.17
3661,Entry short,2025-05-16 08:00,Short,103763,0.000711,73.775493,-0.02,-0.02,0.41,0.55,-0.06,-0.08,-261.7,-26.17
3662,Exit long,2025-05-16 14:00,Exit Long,103626,0.000709,73.765778,-0.37,-0.50,0,0.00,-0.33,-0.45,-262.07,-26.21
3662,Entry long,2025-05-16 14:00,Long,104042,0.000709,73.765778,-0.37,-0.50,0,0.00,-0.33,-0.45,-262.07,-26.21
3663,Exit long,2025-05-16 18:45,Exit Long,103773,0.000708,73.730412,-0.33,-0.45,0.27,0.36,-0.3,-0.40,-262.4,-26.24
3663,Entry long,2025-05-16 15:15,Long,104139,0.000708,73.730412,-0.33,-0.45,0.27,0.36,-0.3,-0.40,-262.4,-26.24
3664,Exit short,2025-05-17 03:30,Exit Short,103384,0.000712,73.692712,0.01,0.01,0.56,0.75,-0.19,-0.26,-262.39,-26.24
3664,Entry short,2025-05-16 22:15,Short,103501,0.000712,73.692712,0.01,0.01,0.56,0.75,-0.19,-0.26,-262.39,-26.24
3665,Exit long,2025-05-17 08:15,Exit Long,103308,0.000711,73.717191,-0.34,-0.46,0,0.00,-0.3,-0.41,-262.73,-26.27
3665,Entry long,2025-05-17 05:00,Long,103681,0.000711,73.717191,-0.34,-0.46,0,0.00,-0.3,-0.41,-262.73,-26.27
3666,Exit short,2025-05-17 14:30,Exit Short,103075,0.000716,73.682844,-0.19,-0.26,0.13,0.17,-0.19,-0.26,-262.92,-26.29
3666,Entry short,2025-05-17 09:30,Short,102909,0.000716,73.682844,-0.19,-0.26,0.13,0.17,-0.19,-0.26,-262.92,-26.29
3667,Exit long,2025-05-17 22:00,Exit Long,103165,0.000713,73.642205,-0.16,-0.22,0.11,0.15,-0.26,-0.35,-263.08,-26.31
3667,Entry long,2025-05-17 17:30,Long,103285,0.000713,73.642205,-0.16,-0.22,0.11,0.15,-0.26,-0.35,-263.08,-26.31
3668,Exit short,2025-05-18 00:15,Exit Short,103290,0.000715,73.62784,-0.3,-0.40,0,0.00,-0.26,-0.35,-263.38,-26.34
3668,Entry short,2025-05-17 22:30,Short,102976,0.000715,73.62784,-0.3,-0.40,0,0.00,-0.26,-0.35,-263.38,-26.34
3669,Exit long,2025-05-18 06:30,Exit Long,103458,0.000711,73.550106,-0.07,-0.09,0.13,0.18,-0.11,-0.16,-263.45,-26.34
3669,Entry long,2025-05-18 04:45,Long,103446,0.000711,73.550106,-0.07,-0.09,0.13,0.18,-0.11,-0.16,-263.45,-26.34
3670,Exit long,2025-05-18 13:30,Exit Long,104254,0.000708,73.619256,0.12,0.16,0.16,0.21,-0.2,-0.27,-263.33,-26.33
3670,Entry long,2025-05-18 08:00,Long,103982,0.000708,73.619256,0.12,0.16,0.16,0.21,-0.2,-0.27,-263.33,-26.33
3671,Exit long,2025-05-18 13:45,Exit Long,104792,0.000704,73.522944,0.18,0.24,0.21,0.29,-0.12,-0.17,-263.15,-26.32
3671,Entry long,2025-05-18 13:45,Long,104436,0.000704,73.522944,0.18,0.24,0.21,0.29,-0.12,-0.17,-263.15,-26.32
3672,Exit long,2025-05-18 14:30,Exit Long,105213,0.000702,73.581534,0.2,0.28,0.24,0.33,-0.21,-0.28,-262.95,-26.29
3672,Entry long,2025-05-18 14:00,Long,104817,0.000702,73.581534,0.2,0.28,0.24,0.33,-0.21,-0.28,-262.95,-26.29
3673,Exit long,2025-05-18 16:45,Exit Long,105810,0.0007,73.6834,0.31,0.42,0.35,0.47,-0.2,-0.28,-262.64,-26.26
3673,Entry long,2025-05-18 14:45,Long,105262,0.0007,73.6834,0.31,0.42,0.35,0.47,-0.2,-0.28,-262.64,-26.26
3674,Exit long,2025-05-18 17:30,Exit Long,105327,0.000696,73.66464,-0.43,-0.58,0.02,0.03,-0.39,-0.53,-263.07,-26.31
3674,Entry long,2025-05-18 17:00,Long,105840,0.000696,73.66464,-0.43,-0.58,0.02,0.03,-0.39,-0.53,-263.07,-26.31
3675,Exit short,2025-05-18 21:30,Exit Short,104412,0.000708,73.569696,-0.43,-0.58,0.36,0.49,-0.39,-0.53,-263.49,-26.35
3675,Entry short,2025-05-18 20:00,Short,103912,0.000708,73.569696,-0.43,-0.58,0.36,0.49,-0.39,-0.53,-263.49,-26.35
3676,Exit long,2025-05-19 00:30,Exit Long,105672,0.000694,73.54665,-0.28,-0.39,0.75,1.03,-0.35,-0.47,-263.78,-26.38
3676,Entry long,2025-05-18 23:00,Long,105975,0.000694,73.54665,-0.28,-0.39,0.75,1.03,-0.35,-0.47,-263.78,-26.38
3677,Exit short,2025-05-19 06:30,Exit Short,102570,0.000708,73.5258,0.83,1.13,0.87,1.18,-0.14,-0.19,-262.95,-26.29
3677,Entry short,2025-05-19 03:45,Short,103850,0.000708,73.5258,0.83,1.13,0.87,1.18,-0.14,-0.19,-262.95,-26.29
3678,Exit short,2025-05-19 07:45,Exit Short,103265,0.000719,73.642137,-0.68,-0.92,0.11,0.15,-0.64,-0.87,-263.62,-26.36
3678,Entry short,2025-05-19 06:45,Short,102423,0.000719,73.642137,-0.68,-0.92,0.11,0.15,-0.64,-0.87,-263.62,-26.36
3679,Exit long,2025-05-20 01:45,Exit Long,106743,0.000705,73.573095,1.61,2.18,1.64,2.23,-0.07,-0.10,-262.02,-26.20
3679,Entry long,2025-05-19 15:00,Long,104359,0.000705,73.573095,1.61,2.18,1.64,2.23,-0.07,-0.10,-262.02,-26.20
3680,Exit short,2025-05-20 14:15,Exit Short,104705,0.000699,73.754286,0.49,0.67,0.86,1.16,-0.19,-0.26,-261.53,-26.15
3680,Entry short,2025-05-20 06:30,Short,105514,0.000699,73.754286,0.49,0.67,0.86,1.16,-0.19,-0.26,-261.53,-26.15
3681,Exit long,2025-05-20 18:45,Exit Long,105617,0.000695,73.76452,-0.43,-0.59,0.19,0.25,-0.4,-0.54,-261.96,-26.20
3681,Entry long,2025-05-20 17:15,Long,106136,0.000695,73.76452,-0.43,-0.59,0.19,0.25,-0.4,-0.54,-261.96,-26.20
3682,Exit long,2025-05-20 21:30,Exit Long,106218,0.000692,73.783116,-0.35,-0.48,0.46,0.62,-0.32,-0.43,-262.31,-26.23
3682,Entry long,2025-05-20 19:45,Long,106623,0.000692,73.783116,-0.35,-0.48,0.46,0.62,-0.32,-0.43,-262.31,-26.23
3683,Exit long,2025-05-21 07:15,Exit Long,107214,0.000685,73.70326,-0.34,-0.45,0.26,0.36,-0.3,-0.40,-262.65,-26.26
3683,Entry long,2025-05-21 04:45,Long,107596,0.000685,73.70326,-0.34,-0.45,0.26,0.36,-0.3,-0.40,-262.65,-26.26
3684,Exit short,2025-05-21 12:15,Exit Short,106797,0.000692,73.63918,-0.34,-0.46,0.15,0.21,-0.3,-0.41,-262.99,-26.30
3684,Entry short,2025-05-21 09:00,Short,106415,0.000692,73.63918,-0.34,-0.46,0.15,0.21,-0.3,-0.41,-262.99,-26.30
3685,Exit long,2025-05-21 14:45,Exit Long,108718,0.000687,73.679376,0.94,1.27,0.97,1.32,-0.15,-0.21,-262.05,-26.21
3685,Entry long,2025-05-21 13:45,Long,107248,0.000687,73.679376,0.94,1.27,0.97,1.32,-0.15,-0.21,-262.05,-26.21
3686,Exit long,2025-05-21 17:15,Exit Long,108570,0.000676,73.719152,-0.4,-0.54,0.52,0.70,-0.5,-0.68,-262.45,-26.25
3686,Entry long,2025-05-21 15:00,Long,109052,0.000676,73.719152,-0.4,-0.54,0.52,0.70,-0.5,-0.68,-262.45,-26.25
3687,Exit long,2025-05-22 03:30,Exit Long,111288,0.000676,73.686028,1.47,1.99,1.51,2.05,-0.22,-0.29,-260.98,-26.10
3687,Entry long,2025-05-21 22:45,Long,109003,0.000676,73.686028,1.47,1.99,1.51,2.05,-0.22,-0.29,-260.98,-26.10
3688,Exit long,2025-05-22 06:15,Exit Long,110721,0.000663,73.836984,-0.5,-0.68,0.31,0.42,-0.47,-0.63,-261.48,-26.15
3688,Entry long,2025-05-22 03:45,Long,111368,0.000663,73.836984,-0.5,-0.68,0.31,0.42,-0.47,-0.63,-261.48,-26.15
3689,Exit short,2025-05-22 11:45,Exit Short,111177,0.000668,73.751208,-0.59,-0.80,0.04,0.05,-0.55,-0.75,-262.07,-26.21
3689,Entry short,2025-05-22 09:00,Short,110406,0.000668,73.751208,-0.59,-0.80,0.04,0.05,-0.55,-0.75,-262.07,-26.21
3690,Exit long,2025-05-22 13:45,Exit Long,110946,0.000662,73.75342,-0.38,-0.52,0.1,0.14,-0.34,-0.47,-262.45,-26.25
3690,Entry long,2025-05-22 12:45,Long,111410,0.000662,73.75342,-0.38,-0.52,0.1,0.14,-0.34,-0.47,-262.45,-26.25
3691,Exit short,2025-05-22 23:45,Exit Short,111502,0.000665,73.702615,-0.52,-0.71,0,0.00,-0.48,-0.66,-262.97,-26.30
3691,Entry short,2025-05-22 21:30,Short,110831,0.000665,73.702615,-0.52,-0.71,0,0.00,-0.48,-0.66,-262.97,-26.30
3692,Exit short,2025-05-23 08:30,Exit Short,110977,0.000663,73.600293,-0.05,-0.07,0.36,0.49,-0.06,-0.08,-263.02,-26.30
