Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
384,EMA_BB_Stochastic,SOLUSDT,4h,10000,9328.9,-671.1,-6.71,-6.71,-6.71,22,5,17,22.73,0.81,4.28,-0.23,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
385,Breakout_ADX,SOLUSDT,1h,10000,9321.24,-678.76,-6.79,-6.79,-6.79,26,5,21,19.23,0.88,6.3,-0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
386,MACD_Histogram_Trade,SOLUSDT,4h,10000,9314.37,-685.63,-6.86,-6.86,-6.86,52,13,39,25.0,0.93,4.92,-0.01,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
387,Breakout_Retest_Pro,SOLUSDT,1h,10000,9278.42,-721.58,-7.22,-7.22,-7.22,33,6,27,18.18,0.84,3.74,-0.15,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
388,VWAP_Trend_Follow,SOLUSDT,1h,10000,9266.95,-733.05,-7.33,-7.33,-7.33,42,7,35,16.67,0.87,4.02,-0.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
389,Breakout_Alert,SOLUSDT,1h,10000,9244.81,-755.19,-7.55,-7.55,-7.55,34,7,27,20.59,0.88,5.39,-0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
390,Trend_Line_Break,SOLUSDT,1h,10000,9244.81,-755.19,-7.55,-7.55,-7.55,34,7,27,20.59,0.88,5.39,-0.09,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
391,BB_Stochastic_ADX,SOLUSDT,1h,10000,9245.05,-754.95,-7.55,-7.55,-7.55,53,9,44,16.98,0.88,3.64,-0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
392,RSI_Trend_Trade,SOLUSDT,1h,10000,9245.08,-754.92,-7.55,-7.55,-7.55,42,7,35,16.67,0.87,4.02,-0.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
393,Bollinger_Bounce,SOLUSDT,1h,10000,9228.05,-771.95,-7.72,-7.72,-7.72,62,10,52,16.13,0.86,2.79,-0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
394,Stochastic_Reversal,SOLUSDT,1h,10000,9228.05,-771.95,-7.72,-7.72,-7.72,62,10,52,16.13,0.86,2.79,-0.08,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
395,Volume_All_Confirm,SOLUSDT,1h,10000,9192.25,-807.75,-8.08,-8.08,-8.08,7,1,6,14.29,0.54,5.58,-1.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
396,Scalp_Trade,SOLUSDT,4h,10000,9141.01,-858.99,-8.59,-8.59,-8.59,26,9,17,34.62,0.74,2.99,-0.3,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.004, TP:0.025, TS:0.004",4h
397,ADX_BB_Entry,SOLUSDT,1h,10000,9136.66,-863.34,-8.63,-8.63,-8.63,41,7,34,17.07,0.85,4.16,-0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
398,RSI_Stochastic_VWAP_ADX,SOLUSDT,1h,10000,9133.66,-866.34,-8.66,-8.66,-8.66,20,3,17,15.0,0.73,4.36,-0.37,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
399,High_Momentum_Entry,SOLUSDT,1h,10000,9111.49,-888.51,-8.89,-8.89,-8.89,7,1,6,14.29,0.52,5.6,-1.23,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
400,Breakout_ADX_Pro,SOLUSDT,1h,10000,9111.49,-888.51,-8.89,-8.89,-8.89,7,1,6,14.29,0.52,5.6,-1.23,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
401,Breakout_Confirmation,SOLUSDT,1h,10000,9103.9,-896.1,-8.96,-8.96,-8.96,35,7,28,20.0,0.86,5.32,-0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
402,Trend_Break_Pro,SOLUSDT,1h,10000,9103.9,-896.1,-8.96,-8.96,-8.96,35,7,28,20.0,0.86,5.32,-0.13,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
403,ADX_BB_MACD,SOLUSDT,1h,10000,9091.12,-908.88,-9.09,-9.09,-9.09,36,6,30,16.67,0.83,4.06,-0.18,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
404,Bollinger_Bounce,SOLUSDT,4h,10000,9081.85,-918.15,-9.18,-9.18,-9.18,70,17,53,24.29,0.91,3.96,-0.05,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
405,Stochastic_Reversal,SOLUSDT,4h,10000,9081.85,-918.15,-9.18,-9.18,-9.18,70,17,53,24.29,0.91,3.96,-0.05,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
406,RSI_BB_MACD_Stochastic,SOLUSDT,4h,10000,9059.94,-940.06,-9.4,-9.4,-9.4,25,6,19,24.0,0.8,4.68,-0.29,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
407,Stochastic_Trend,SOLUSDT,1h,10000,9056.76,-943.24,-9.43,-9.43,-9.43,43,7,36,16.28,0.84,4.0,-0.15,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
408,ADX_Stochastic_Trade,SOLUSDT,1h,10000,9056.76,-943.24,-9.43,-9.43,-9.43,43,7,36,16.28,0.84,4.0,-0.15,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
409,Stochastic_KD_Cross,SOLUSDT,1h,10000,9031.43,-968.57,-9.69,-9.69,-9.69,64,11,53,17.19,0.86,3.25,-0.1,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
410,BB_Recovery,SOLUSDT,4h,10000,9030.1,-969.9,-9.7,-9.7,-9.7,65,16,49,24.62,0.91,4.29,-0.06,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
411,Supertrend_RSI_MACD_ADX,SOLUSDT,4h,10000,9025.5,-974.5,-9.75,-9.75,-9.75,59,13,46,22.03,0.92,5.67,-0.02,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
412,Supertrend_Confirm,SOLUSDT,4h,10000,9025.5,-974.5,-9.75,-9.75,-9.75,59,13,46,22.03,0.92,5.67,-0.02,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
413,Breakout_EMA_ADX_VWAP,SOLUSDT,1h,10000,9012.24,-987.76,-9.88,-9.88,-9.88,8,1,7,12.5,0.5,5.29,-1.21,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
414,Day_Trade,SOLUSDT,1h,10000,9001.88,-998.12,-9.98,-9.98,-9.98,64,11,53,17.19,0.85,2.8,-0.12,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
415,Aggressive_Growth,SOLUSDT,1h,10000,8992.78,-1007.22,-10.07,-10.07,-10.07,8,1,7,12.5,0.48,5.24,-1.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
416,Volume_Profile,SOLUSDT,1h,10000,8980.66,-1019.34,-10.19,-10.19,-10.19,37,6,31,16.22,0.82,4.44,-0.2,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
417,VWAP_Break_Through,SOLUSDT,1h,10000,8980.66,-1019.34,-10.19,-10.19,-10.19,37,6,31,16.22,0.82,4.44,-0.2,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
418,RSI_Recovery,SOLUSDT,1h,10000,8946.56,-1053.44,-10.53,-10.53,-10.53,65,11,54,16.92,0.84,3.22,-0.11,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
419,RSI_Stochastic_VWAP_ADX,SOLUSDT,4h,10000,8913.91,-1086.09,-10.86,-10.86,-10.86,16,3,13,18.75,0.72,5.93,-0.57,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
420,Mean_Reversion_Pro,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
421,Oversold_Recovery,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
422,RSI_Confirmation,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
423,BB_Stochastic_Trade,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
424,RSI_Stochastic_Pro,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
425,Double_Bottom_Formation,SOLUSDT,4h,10000,8904.55,-1095.45,-10.95,-10.95,-10.95,25,6,19,24.0,0.75,4.43,-0.38,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
426,Day_Trade,SOLUSDT,4h,10000,8900.02,-1099.98,-11.0,-11.0,-11.0,61,15,46,24.59,0.87,3.52,-0.12,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",4h
427,VWAP_Stochastic,SOLUSDT,1h,10000,8882.95,-1117.05,-11.17,-11.17,-11.17,49,8,41,16.33,0.81,3.62,-0.17,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
428,Breakout_Multi_Signal,SOLUSDT,1h,10000,8851.57,-1148.43,-11.48,-11.48,-11.48,8,1,7,12.5,0.45,5.28,-1.45,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
429,Stochastic_ADX,SOLUSDT,1h,10000,8842.4,-1157.6,-11.58,-11.58,-11.58,43,7,36,16.28,0.8,4.05,-0.21,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
430,ADX_Stochastic_BB,SOLUSDT,1h,10000,8827.64,-1172.36,-11.72,-11.72,-11.72,40,7,33,17.5,0.78,3.65,-0.25,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
431,Stochastic_Pro,SOLUSDT,1h,10000,8815.53,-1184.47,-11.84,-11.84,-11.84,57,10,47,17.54,0.83,3.64,-0.15,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
432,Trend_Pullback_Entry,SOLUSDT,1h,10000,8796.99,-1203.01,-12.03,-12.03,-12.03,57,9,48,15.79,0.79,3.06,-0.17,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
433,RSI_Extreme_Play,SOLUSDT,1h,10000,8765.65,-1234.35,-12.34,-12.34,-12.34,86,13,73,15.12,0.83,2.61,-0.11,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
434,Supertrend_BB_Entry,SOLUSDT,1h,10000,8750.77,-1249.23,-12.49,-12.49,-12.49,14,1,13,7.14,0.34,2.63,-0.95,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
435,Volume_Stochastic_MACD_ADX,SOLUSDT,1h,10000,8734.47,-1265.53,-12.66,-12.66,-12.66,9,1,8,11.11,0.42,4.96,-1.44,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
436,RSI_Extreme_Reversal,SOLUSDT,1h,10000,8729.99,-1270.01,-12.7,-12.7,-12.7,46,5,41,10.87,0.66,2.38,-0.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",1h
437,MACD_VWAP_Supertrend,SOLUSDT,4h,10000,8722.52,-1277.48,-12.77,-12.77,-12.77,46,9,37,19.57,0.85,5.11,-0.17,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
438,Quick_Profit,SOLUSDT,4h,10000,8721.1,-1278.9,-12.79,-12.79,-12.79,70,21,49,30.0,0.86,3.42,-0.13,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.035, TS:0.005",4h
439,Stochastic_Cross_Pro,SOLUSDT,1h,10000,8718.8,-1281.2,-12.81,-12.81,-12.81,59,10,49,16.95,0.82,3.62,-0.16,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
440,ADX_Strength_Entry,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
441,Supertrend_Cluster_Pro,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
442,EMA_Cross_Trend,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
443,Supertrend_ADX,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
444,MACD_BB_Strategy,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
445,Stochastic_MACD,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
446,MACD_Confirmation,SOLUSDT,1h,10000,8706.04,-1293.96,-12.94,-12.94,-12.94,44,7,37,15.91,0.78,4.01,-0.24,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
447,Breakout_ADX_Pro,SOLUSDT,4h,10000,8673.3,-1326.7,-13.27,-13.27,-13.27,14,2,12,14.29,0.59,5.6,-0.9,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
448,High_Momentum_Entry,SOLUSDT,4h,10000,8673.3,-1326.7,-13.27,-13.27,-13.27,14,2,12,14.29,0.59,5.6,-0.9,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
449,Multi_Indicator,SOLUSDT,4h,10000,8629.55,-1370.45,-13.7,-13.7,-13.7,61,13,48,21.31,0.88,5.59,-0.09,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
450,EMA_RSI_MACD_ADX,SOLUSDT,4h,10000,8629.55,-1370.45,-13.7,-13.7,-13.7,61,13,48,21.31,0.88,5.59,-0.09,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
451,Dual_Stochastic,SOLUSDT,1h,10000,8617.65,-1382.35,-13.82,-13.82,-13.82,53,9,44,16.98,0.76,3.32,-0.22,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
452,Trend_Stochastic,SOLUSDT,1h,10000,8598.58,-1401.42,-14.01,-14.01,-14.01,33,5,28,15.15,0.7,3.94,-0.39,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
453,MACD_Supertrend,SOLUSDT,1h,10000,8597.55,-1402.45,-14.02,-14.02,-14.02,45,7,38,15.56,0.77,3.97,-0.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
454,Supertrend_VWAP_Combo,SOLUSDT,1h,10000,8597.55,-1402.45,-14.02,-14.02,-14.02,45,7,38,15.56,0.77,3.97,-0.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
455,BB_Recovery,SOLUSDT,1h,10000,8594.35,-1405.65,-14.06,-14.06,-14.06,48,8,40,16.67,0.74,3.29,-0.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
456,EMA_BB_Stochastic,SOLUSDT,1h,10000,8585.3,-1414.7,-14.15,-14.15,-14.15,43,6,37,13.95,0.72,3.27,-0.3,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
457,BB_Stochastic_VWAP,SOLUSDT,1h,10000,8585.3,-1414.7,-14.15,-14.15,-14.15,43,6,37,13.95,0.72,3.27,-0.3,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
458,MACD_VWAP_Breakout,SOLUSDT,1h,10000,8575.16,-1424.84,-14.25,-14.25,-14.25,12,1,11,8.33,0.36,3.64,-1.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
459,Breakout_VWAP,SOLUSDT,1h,10000,8575.16,-1424.84,-14.25,-14.25,-14.25,12,1,11,8.33,0.36,3.64,-1.26,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
460,MACD_Divergence,SOLUSDT,1h,10000,8550.88,-1449.12,-14.49,-14.49,-14.49,60,9,51,15.0,0.77,3.2,-0.21,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
461,ADX_EMA_BB,SOLUSDT,1h,10000,8534.3,-1465.7,-14.66,-14.66,-14.66,36,5,31,13.89,0.71,3.8,-0.38,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
462,Low_Risk_Trade,SOLUSDT,1h,10000,8500.65,-1499.35,-14.99,-14.99,-14.99,94,15,79,15.96,0.8,2.4,-0.14,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.04, TS:0.005",1h
463,RSI_Trend_ADX,SOLUSDT,4h,10000,8492.74,-1507.26,-15.07,-15.07,-15.07,68,14,54,20.59,0.86,4.95,-0.12,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
464,BB_Stochastic_Pro,SOLUSDT,4h,10000,8463.85,-1536.15,-15.36,-15.36,-15.36,74,17,57,22.97,0.85,4.22,-0.13,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
465,Trend_Volume,SOLUSDT,4h,10000,8453.35,-1546.65,-15.47,-15.47,-15.47,59,11,48,18.64,0.84,4.97,-0.17,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
466,Volume_Trend_Pro,SOLUSDT,4h,10000,8453.35,-1546.65,-15.47,-15.47,-15.47,59,11,48,18.64,0.84,4.97,-0.17,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
467,Volume_All_Confirm,SOLUSDT,4h,10000,8447.04,-1552.96,-15.53,-15.53,-15.53,15,2,13,13.33,0.54,5.43,-1.03,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
468,Breakout_Retest,SOLUSDT,1h,10000,8429.05,-1570.95,-15.71,-15.71,-15.71,35,5,30,14.29,0.61,3.1,-0.45,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
469,Volume_EMA_ADX,SOLUSDT,4h,10000,8389.29,-1610.71,-16.11,-16.11,-16.11,55,10,45,18.18,0.81,4.89,-0.21,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
470,Volume_Weighted_Entry,SOLUSDT,4h,10000,8291.18,-1708.82,-17.09,-17.09,-17.09,71,14,57,19.72,0.83,4.18,-0.18,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
471,BB_Stochastic_Pro,SOLUSDT,1h,10000,8249.76,-1750.24,-17.5,-17.5,-17.5,53,8,45,15.09,0.69,3.18,-0.31,C,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
472,MACD_Cross_Pro,SOLUSDT,4h,10000,8241.42,-1758.58,-17.59,-17.59,-17.59,75,15,60,20.0,0.84,4.23,-0.17,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
473,Volatility_Expansion,SOLUSDT,4h,10000,8218.86,-1781.14,-17.81,-17.81,-17.81,50,10,40,20.0,0.81,5.27,-0.27,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
474,Ultimate_Entry,SOLUSDT,1h,10000,8122.97,-1877.03,-18.77,-18.77,-18.77,6,0,6,0.0,0.0,0.96,-3.56,D,Inactive,Historical_Parquet,365 days,1770220800,1773817200,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
475,ADX_EMA_BB,SOLUSDT,4h,10000,8118.02,-1881.98,-18.82,-18.82,-18.82,64,13,51,20.31,0.83,5.25,-0.2,C,Inactive,Historical_Parquet,365 days,1759420800,1773806400,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
